Customer ID,Age,Gender,Location,Subscription Status,Item Purchased,Category,Size,Color,Season,Purchase Amount (USD),Previous Purchases,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Promo_Dependency_Score,Review Rating,Review_Satisfaction_Score,Purchase_Intensity_Score,Frequency_Category_Score,Category_Diversity,Normalized_Category_Diversity,Customer_Value_Tier,Loyalty_Score_A,Loyalty_Score_B,Promo_Dependency_Segment,Customer_Engagement_Segment,Master_Customer_Segment
116,53,Male,Wyoming,Yes,Skirt,Clothing,M,Gray,Spring,94,48,Debit Card,Standard,1,1,1,3.8,0.76,0.96,0.35,1,1,High Value,0.584,0.95,Highly Promo Dependent,Highly Engaged,Discount Survivors
117,55,Male,Virginia,Yes,Shoes,Footwear,S,Blue,Spring,86,12,Venmo,Free Shipping,1,1,1,3.4,0.68,0.24,0.2,1,1,High Value,0.33,0.55,Highly Promo Dependent,Low Engagement,Discount Survivors
118,50,Male,South Dakota,Yes,Sandals,Footwear,L,Yellow,Summer,32,29,Cash,Express,1,1,1,4.6,0.92,0.58,0.8,1,1,Low Value,0.576,0.45,Highly Promo Dependent,Moderately Engaged,Discount Survivors
119,50,Male,Kentucky,Yes,Sweater,Clothing,L,Orange,Fall,45,27,Cash,2-Day Shipping,1,1,1,4.8,0.96,0.54,0.75,1,1,Low Value,0.558,0.495,Highly Promo Dependent,Moderately Engaged,Discount Survivors
120,38,Male,Wyoming,Yes,Coat,Outerwear,M,Orange,Fall,76,44,Cash,Express,1,1,1,4.3,0.86,0.88,0.2,1,1,High Value,0.54,0.82,Highly Promo Dependent,Highly Engaged,Discount Survivors
121,64,Male,West Virginia,Yes,Hat,Accessories,L,Red,Summer,84,32,Bank Transfer,Express,1,1,1,4,0.8,0.64,0.2,1,1,High Value,0.462,0.74,Highly Promo Dependent,Moderately Engaged,Discount Survivors
122,19,Male,Virginia,Yes,Shorts,Clothing,M,Olive,Winter,72,11,Cash,Standard,1,1,1,4.2,0.84,0.22,0.8,1,1,Mid Value,0.46,0.47,Highly Promo Dependent,Low Engagement,Discount Survivors
123,40,Male,Washington,Yes,Backpack,Accessories,L,Brown,Spring,40,44,Cash,2-Day Shipping,1,1,1,4.8,0.96,0.88,0.8,1,1,Low Value,0.67,0.64,Highly Promo Dependent,Highly Engaged,Discount Survivors
124,57,Male,Louisiana,Yes,Sweater,Clothing,L,Brown,Fall,89,46,Cash,Free Shipping,1,1,1,3.1,0.62,0.92,1,1,1,High Value,0.688,0.905,Highly Promo Dependent,Highly Engaged,Discount Survivors
125,44,Male,Nevada,Yes,Sweater,Clothing,M,Gray,Spring,86,50,PayPal,Next Day Air,1,1,1,3.1,0.62,1,0.2,1,1,High Value,0.552,0.93,Highly Promo Dependent,Highly Engaged,Discount Survivors
126,49,Male,California,Yes,Shorts,Clothing,M,Indigo,Winter,54,45,Venmo,Next Day Air,1,1,1,3.6,0.72,0.9,0.35,1,1,Mid Value,0.562,0.72,Highly Promo Dependent,Highly Engaged,Discount Survivors
127,43,Male,Mississippi,Yes,Shorts,Clothing,L,Pink,Spring,36,48,Cash,Store Pickup,1,1,1,3.9,0.78,0.96,0.35,1,1,Low Value,0.586,0.66,Highly Promo Dependent,Highly Engaged,Discount Survivors
128,24,Male,Mississippi,Yes,Sweater,Clothing,M,Gray,Winter,89,26,Credit Card,Next Day Air,1,1,1,4.8,0.96,0.52,1,1,1,High Value,0.602,0.705,Highly Promo Dependent,Moderately Engaged,Discount Survivors
129,20,Male,California,Yes,Scarf,Accessories,M,Gold,Spring,32,21,Credit Card,Standard,1,1,1,4.7,0.94,0.42,0.8,1,1,Low Value,0.53,0.37,Highly Promo Dependent,Moderately Engaged,Discount Survivors
130,24,Male,Pennsylvania,Yes,Dress,Clothing,XL,Olive,Summer,67,49,PayPal,2-Day Shipping,1,1,1,4.2,0.84,0.98,0.75,1,1,Mid Value,0.678,0.825,Highly Promo Dependent,Highly Engaged,Discount Survivors
131,44,Male,Kentucky,Yes,Scarf,Accessories,L,Violet,Fall,39,13,PayPal,Next Day Air,1,1,1,3.7,0.74,0.26,0.8,1,1,Low Value,0.462,0.325,Highly Promo Dependent,Low Engagement,Discount Survivors
132,28,Male,Maine,Yes,Skirt,Clothing,L,Indigo,Summer,29,46,Credit Card,Standard,1,1,1,3.9,0.78,0.92,1,1,1,Low Value,0.704,0.605,Highly Promo Dependent,Highly Engaged,Discount Survivors
133,30,Male,New Mexico,Yes,Backpack,Accessories,M,Orange,Fall,58,42,PayPal,2-Day Shipping,1,1,1,4.7,0.94,0.84,1,1,1,Mid Value,0.696,0.71,Highly Promo Dependent,Highly Engaged,Discount Survivors
134,52,Male,Montana,Yes,Sweater,Clothing,M,Violet,Winter,65,25,Venmo,Next Day Air,1,1,1,2.5,0.5,0.5,0.2,1,1,Mid Value,0.39,0.575,Highly Promo Dependent,Moderately Engaged,Discount Survivors
135,43,Male,Texas,Yes,Hat,Accessories,L,Gray,Fall,94,25,Cash,Store Pickup,1,1,1,4.9,0.98,0.5,0.6,1,1,High Value,0.518,0.72,Highly Promo Dependent,Moderately Engaged,Discount Survivors
136,43,Male,Kansas,Yes,Sandals,Footwear,M,Purple,Fall,81,12,PayPal,Express,1,1,1,4.1,0.82,0.24,0.4,1,1,High Value,0.384,0.525,Highly Promo Dependent,Low Engagement,Discount Survivors
137,39,Male,South Carolina,Yes,Blouse,Clothing,M,White,Winter,86,4,Debit Card,Free Shipping,1,1,1,3.3,0.66,0.08,0.4,1,1,High Value,0.32,0.47,Highly Promo Dependent,Low Engagement,Discount Survivors
138,68,Male,Colorado,Yes,Sneakers,Footwear,M,Turquoise,Spring,43,38,PayPal,Free Shipping,1,1,1,4.7,0.94,0.76,1,1,1,Low Value,0.672,0.595,Highly Promo Dependent,Highly Engaged,Discount Survivors
139,68,Male,Georgia,Yes,Skirt,Clothing,M,Maroon,Winter,29,42,Bank Transfer,Store Pickup,1,1,1,4.4,0.88,0.84,1,1,1,Low Value,0.69,0.565,Highly Promo Dependent,Highly Engaged,Discount Survivors
140,49,Male,Florida,Yes,Coat,Outerwear,M,White,Fall,95,30,Venmo,Store Pickup,1,1,1,3.8,0.76,0.6,0.2,1,1,High Value,0.446,0.775,Highly Promo Dependent,Moderately Engaged,Discount Survivors
141,63,Male,North Carolina,Yes,Shirt,Clothing,L,Yellow,Fall,28,50,Credit Card,2-Day Shipping,1,1,1,3.9,0.78,1,1,1,1,Low Value,0.728,0.64,Highly Promo Dependent,Highly Engaged,Discount Survivors
142,56,Male,Virginia,Yes,Gloves,Accessories,M,Turquoise,Fall,46,45,PayPal,Free Shipping,1,1,1,4.9,0.98,0.9,1,1,1,Mid Value,0.718,0.68,Highly Promo Dependent,Highly Engaged,Discount Survivors
143,37,Male,Nebraska,Yes,Jacket,Outerwear,L,Violet,Fall,58,33,Credit Card,Free Shipping,1,1,1,3.1,0.62,0.66,0.8,1,1,Mid Value,0.57,0.62,Highly Promo Dependent,Moderately Engaged,Discount Survivors
144,30,Male,Missouri,Yes,Coat,Outerwear,M,Beige,Fall,48,25,PayPal,Store Pickup,1,1,1,2.7,0.54,0.5,0.4,1,1,Mid Value,0.434,0.49,Highly Promo Dependent,Moderately Engaged,Discount Survivors
145,19,Male,New Jersey,Yes,Shoes,Footwear,M,Silver,Fall,43,25,Cash,Express,1,1,1,3.2,0.64,0.5,0.6,1,1,Low Value,0.484,0.465,Highly Promo Dependent,Moderately Engaged,Discount Survivors
146,24,Male,Missouri,Yes,Jewelry,Accessories,M,Teal,Fall,95,44,Debit Card,Standard,1,1,1,4.5,0.9,0.88,0.4,1,1,High Value,0.584,0.915,Highly Promo Dependent,Highly Engaged,Discount Survivors
147,52,Male,Colorado,Yes,Skirt,Clothing,S,Black,Fall,30,21,Venmo,Standard,1,1,1,4,0.8,0.42,0.8,1,1,Low Value,0.516,0.36,Highly Promo Dependent,Moderately Engaged,Discount Survivors
148,63,Male,Idaho,Yes,Shoes,Footwear,M,Purple,Summer,64,31,Bank Transfer,2-Day Shipping,1,1,1,3.5,0.7,0.62,0.8,1,1,Mid Value,0.566,0.63,Highly Promo Dependent,Moderately Engaged,Discount Survivors
149,37,Male,Wyoming,Yes,Gloves,Accessories,M,Gray,Fall,90,47,Debit Card,Store Pickup,1,1,1,2.6,0.52,0.94,0.2,1,1,High Value,0.524,0.92,Highly Promo Dependent,Highly Engaged,Discount Survivors
150,38,Male,Delaware,Yes,Pants,Clothing,M,White,Summer,76,14,PayPal,Free Shipping,1,1,1,3.2,0.64,0.28,0.6,1,1,High Value,0.418,0.52,Highly Promo Dependent,Low Engagement,Discount Survivors
151,35,Male,California,Yes,Boots,Footwear,L,Cyan,Fall,96,17,Debit Card,Standard,1,1,1,4.9,0.98,0.34,0.35,1,1,High Value,0.42,0.65,Highly Promo Dependent,Low Engagement,Discount Survivors
152,28,Male,North Dakota,Yes,Sunglasses,Accessories,L,Turquoise,Fall,47,3,Venmo,Next Day Air,1,1,1,4.5,0.9,0.06,0.2,1,1,Mid Value,0.298,0.265,Highly Promo Dependent,Low Engagement,Discount Survivors
153,30,Male,South Carolina,Yes,Shirt,Clothing,S,Brown,Summer,85,42,Venmo,Express,1,1,1,4.3,0.86,0.84,0.2,1,1,High Value,0.528,0.845,Highly Promo Dependent,Highly Engaged,Discount Survivors
154,69,Male,North Carolina,Yes,Hoodie,Clothing,M,Maroon,Winter,55,22,Debit Card,Standard,1,1,1,3.2,0.64,0.44,0.2,1,1,Mid Value,0.386,0.495,Highly Promo Dependent,Moderately Engaged,Discount Survivors
155,41,Male,Oklahoma,Yes,Dress,Clothing,M,Charcoal,Fall,98,21,Venmo,Next Day Air,1,1,1,3.6,0.72,0.42,0.4,1,1,High Value,0.428,0.7,Highly Promo Dependent,Moderately Engaged,Discount Survivors
156,63,Male,Maine,Yes,Socks,Clothing,S,Olive,Spring,77,21,Bank Transfer,Free Shipping,1,1,1,4.3,0.86,0.42,0.4,1,1,High Value,0.442,0.595,Highly Promo Dependent,Moderately Engaged,Discount Survivors
157,35,Male,Missouri,Yes,Shorts,Clothing,M,Lavender,Fall,26,40,Debit Card,Standard,1,1,1,4,0.8,0.8,0.2,1,1,Low Value,0.51,0.53,Highly Promo Dependent,Highly Engaged,Discount Survivors
158,36,Male,Vermont,Yes,Hat,Accessories,S,Yellow,Fall,68,1,Bank Transfer,Next Day Air,1,1,1,3,0.6,0.02,0.8,1,1,Mid Value,0.376,0.35,Highly Promo Dependent,Low Engagement,Discount Survivors
159,25,Male,Connecticut,Yes,Shirt,Clothing,XL,Teal,Fall,73,50,Bank Transfer,Standard,1,1,1,4.1,0.82,1,0.6,1,1,Mid Value,0.652,0.865,Highly Promo Dependent,Highly Engaged,Discount Survivors
160,58,Male,New Hampshire,Yes,Gloves,Accessories,M,Charcoal,Fall,27,39,Bank Transfer,Store Pickup,1,1,1,3.8,0.76,0.78,0.35,1,1,Low Value,0.53,0.525,Highly Promo Dependent,Highly Engaged,Discount Survivors
161,27,Male,Texas,Yes,Gloves,Accessories,M,Orange,Summer,23,34,Venmo,Free Shipping,1,1,1,4.6,0.92,0.68,0.6,1,1,Low Value,0.566,0.455,Highly Promo Dependent,Moderately Engaged,Discount Survivors
162,65,Male,North Dakota,Yes,Backpack,Accessories,M,Olive,Fall,49,29,Venmo,Express,1,1,1,3,0.6,0.58,0.8,1,1,Mid Value,0.544,0.535,Highly Promo Dependent,Moderately Engaged,Discount Survivors
163,54,Male,California,Yes,Sunglasses,Accessories,M,Turquoise,Summer,74,31,PayPal,Store Pickup,1,1,1,3,0.6,0.62,0.75,1,1,High Value,0.546,0.68,Highly Promo Dependent,Moderately Engaged,Discount Survivors
164,54,Male,Virginia,Yes,Skirt,Clothing,M,Purple,Summer,67,8,Debit Card,Standard,1,1,1,3.4,0.68,0.16,1,1,1,Mid Value,0.466,0.415,Highly Promo Dependent,Low Engagement,Discount Survivors
165,59,Male,Delaware,Yes,Handbag,Accessories,S,Purple,Spring,65,5,Credit Card,Free Shipping,1,1,1,2.6,0.52,0.1,0.8,1,1,Mid Value,0.392,0.375,Highly Promo Dependent,Low Engagement,Discount Survivors
166,42,Male,Kentucky,Yes,Handbag,Accessories,S,Yellow,Winter,60,7,Cash,Store Pickup,1,1,1,2.8,0.56,0.14,0.6,1,1,Mid Value,0.368,0.37,Highly Promo Dependent,Low Engagement,Discount Survivors
167,46,Male,Delaware,Yes,Sneakers,Footwear,XL,Indigo,Fall,31,30,Cash,Store Pickup,1,1,1,4,0.8,0.6,0.6,1,1,Low Value,0.53,0.455,Highly Promo Dependent,Moderately Engaged,Discount Survivors
168,33,Male,Arkansas,Yes,Gloves,Accessories,M,Green,Fall,27,14,Credit Card,Express,1,1,1,4,0.8,0.28,0.35,1,1,Low Value,0.384,0.275,Highly Promo Dependent,Low Engagement,Discount Survivors
169,34,Male,Louisiana,Yes,Shoes,Footwear,M,Magenta,Summer,80,5,Cash,Express,1,1,1,3,0.6,0.1,0.8,1,1,High Value,0.4,0.45,Highly Promo Dependent,Low Engagement,Discount Survivors
170,27,Male,Nevada,Yes,Jacket,Outerwear,S,Gold,Summer,30,3,PayPal,Standard,1,1,1,3.3,0.66,0.06,0.35,1,1,Low Value,0.304,0.18,Highly Promo Dependent,Low Engagement,Discount Survivors
171,52,Male,Wyoming,Yes,Shirt,Clothing,M,Maroon,Fall,25,46,Venmo,Store Pickup,1,1,1,2.6,0.52,0.92,0.75,1,1,Low Value,0.628,0.585,Highly Promo Dependent,Highly Engaged,Discount Survivors
172,29,Male,Virginia,Yes,Shorts,Clothing,M,Blue,Summer,35,4,Credit Card,Store Pickup,1,1,1,3.6,0.72,0.08,1,1,1,Low Value,0.446,0.215,Highly Promo Dependent,Low Engagement,Discount Survivors
173,54,Male,Nebraska,Yes,Jewelry,Accessories,M,Violet,Summer,67,42,Credit Card,Next Day Air,1,1,1,3.9,0.78,0.84,0.75,1,1,Mid Value,0.63,0.755,Highly Promo Dependent,Highly Engaged,Discount Survivors
174,25,Male,Hawaii,Yes,Hat,Accessories,M,Turquoise,Fall,46,30,Cash,Standard,1,1,1,3.4,0.68,0.6,0.2,1,1,Mid Value,0.438,0.53,Highly Promo Dependent,Moderately Engaged,Discount Survivors
175,41,Male,Vermont,Yes,Shoes,Footwear,L,Brown,Winter,35,37,Venmo,Express,1,1,1,3.5,0.7,0.74,0.2,1,1,Low Value,0.482,0.545,Highly Promo Dependent,Highly Engaged,Discount Survivors
176,53,Male,Oklahoma,Yes,Coat,Outerwear,L,Violet,Fall,86,2,Bank Transfer,Next Day Air,1,1,1,2.8,0.56,0.04,0.2,1,1,High Value,0.258,0.45,Highly Promo Dependent,Low Engagement,Discount Survivors
177,53,Male,New Hampshire,Yes,Backpack,Accessories,L,Black,Spring,81,30,Credit Card,Next Day Air,1,1,1,2.7,0.54,0.6,0.4,1,1,High Value,0.464,0.705,Highly Promo Dependent,Moderately Engaged,Discount Survivors
178,21,Male,Kansas,Yes,Hoodie,Clothing,L,Magenta,Fall,42,47,Bank Transfer,Next Day Air,1,1,1,3.7,0.74,0.94,0.6,1,1,Low Value,0.626,0.68,Highly Promo Dependent,Highly Engaged,Discount Survivors
179,61,Male,Idaho,Yes,Skirt,Clothing,L,Lavender,Fall,43,21,PayPal,2-Day Shipping,1,1,1,4.3,0.86,0.42,0.4,1,1,Low Value,0.442,0.425,Highly Promo Dependent,Moderately Engaged,Discount Survivors
180,64,Male,Illinois,Yes,Boots,Footwear,M,Violet,Fall,31,9,Bank Transfer,Store Pickup,1,1,1,4.9,0.98,0.18,0.8,1,1,Low Value,0.462,0.245,Highly Promo Dependent,Low Engagement,Discount Survivors
181,51,Male,South Dakota,Yes,Sandals,Footwear,L,Green,Fall,81,12,Debit Card,Store Pickup,1,1,1,3.3,0.66,0.24,0.8,1,1,High Value,0.448,0.525,Highly Promo Dependent,Low Engagement,Discount Survivors
182,32,Male,Massachusetts,Yes,Pants,Clothing,M,Beige,Summer,61,4,Bank Transfer,Next Day Air,1,1,1,4.7,0.94,0.08,1,1,1,Mid Value,0.468,0.345,Highly Promo Dependent,Low Engagement,Discount Survivors
183,38,Male,Alabama,Yes,Gloves,Accessories,XL,Purple,Summer,96,10,Debit Card,Store Pickup,1,1,1,2.8,0.56,0.2,0.2,1,1,High Value,0.306,0.58,Highly Promo Dependent,Low Engagement,Discount Survivors
184,58,Male,Ohio,Yes,Skirt,Clothing,XL,Beige,Spring,29,26,Credit Card,2-Day Shipping,1,1,1,3.6,0.72,0.52,1,1,1,Low Value,0.578,0.405,Highly Promo Dependent,Moderately Engaged,Discount Survivors
185,32,Male,Hawaii,Yes,Sneakers,Footwear,L,Cyan,Spring,33,40,Cash,Express,1,1,1,3,0.6,0.8,0.8,1,1,Low Value,0.61,0.565,Highly Promo Dependent,Highly Engaged,Discount Survivors
186,46,Male,Wisconsin,Yes,T-shirt,Clothing,XL,Silver,Summer,32,34,Bank Transfer,Store Pickup,1,1,1,4.5,0.9,0.68,0.8,1,1,Low Value,0.604,0.5,Highly Promo Dependent,Moderately Engaged,Discount Survivors
187,39,Male,Minnesota,Yes,Backpack,Accessories,S,Lavender,Summer,56,31,Debit Card,Standard,1,1,1,2.9,0.58,0.62,0.2,1,1,Mid Value,0.434,0.59,Highly Promo Dependent,Moderately Engaged,Discount Survivors
188,19,Male,Georgia,Yes,Shoes,Footwear,S,Purple,Spring,94,1,Bank Transfer,Store Pickup,1,1,1,3.3,0.66,0.02,0.75,1,1,High Value,0.372,0.48,Highly Promo Dependent,Low Engagement,Discount Survivors
189,50,Male,Arkansas,Yes,Hoodie,Clothing,M,Pink,Spring,53,5,Bank Transfer,Express,1,1,1,3.1,0.62,0.1,0.75,1,1,Mid Value,0.392,0.315,Highly Promo Dependent,Low Engagement,Discount Survivors
190,36,Male,West Virginia,Yes,Blouse,Clothing,M,Maroon,Fall,82,4,Credit Card,Next Day Air,1,1,1,4.4,0.88,0.08,1,1,1,High Value,0.462,0.45,Highly Promo Dependent,Low Engagement,Discount Survivors
191,65,Male,Indiana,Yes,Coat,Outerwear,XL,Beige,Fall,70,48,Venmo,Free Shipping,1,1,1,3,0.6,0.96,0.4,1,1,Mid Value,0.578,0.83,Highly Promo Dependent,Highly Engaged,Discount Survivors
192,64,Male,Utah,Yes,Hat,Accessories,M,Gray,Fall,76,29,Cash,Free Shipping,1,1,1,3.9,0.78,0.58,0.35,1,1,High Value,0.472,0.67,Highly Promo Dependent,Moderately Engaged,Discount Survivors
193,46,Male,Nebraska,Yes,Shoes,Footwear,L,Turquoise,Summer,29,12,PayPal,Express,1,1,1,2.9,0.58,0.24,0.75,1,1,Low Value,0.43,0.265,Highly Promo Dependent,Low Engagement,Discount Survivors
194,36,Male,North Dakota,Yes,Belt,Accessories,S,Silver,Fall,100,29,Venmo,Standard,1,1,1,3,0.6,0.58,0.2,1,1,High Value,0.424,0.79,Highly Promo Dependent,Moderately Engaged,Discount Survivors
195,51,Male,Missouri,Yes,Backpack,Accessories,M,Olive,Spring,94,15,Debit Card,Express,1,1,1,3.1,0.62,0.3,0.4,1,1,High Value,0.382,0.62,Highly Promo Dependent,Low Engagement,Discount Survivors
196,51,Male,New York,Yes,Jacket,Outerwear,M,Magenta,Fall,25,34,Credit Card,Free Shipping,1,1,1,4.3,0.86,0.68,0.6,1,1,Low Value,0.56,0.465,Highly Promo Dependent,Moderately Engaged,Discount Survivors
197,38,Male,Washington,Yes,Boots,Footwear,M,Lavender,Summer,88,41,Credit Card,Next Day Air,1,1,1,3.9,0.78,0.82,0.8,1,1,High Value,0.634,0.85,Highly Promo Dependent,Highly Engaged,Discount Survivors
198,59,Male,South Carolina,Yes,Scarf,Accessories,M,Black,Fall,78,41,Credit Card,2-Day Shipping,1,1,1,3.2,0.64,0.82,0.6,1,1,High Value,0.58,0.8,Highly Promo Dependent,Highly Engaged,Discount Survivors
199,57,Male,Utah,Yes,Jewelry,Accessories,M,Turquoise,Winter,45,39,Credit Card,Standard,1,1,1,4.8,0.96,0.78,0.8,1,1,Low Value,0.64,0.615,Highly Promo Dependent,Highly Engaged,Discount Survivors
200,54,Male,Idaho,Yes,Hat,Accessories,XL,Green,Summer,73,32,Cash,Express,1,1,1,3.8,0.76,0.64,1,1,1,Mid Value,0.618,0.685,Highly Promo Dependent,Moderately Engaged,Discount Survivors
201,25,Male,Pennsylvania,Yes,Dress,Clothing,S,Teal,Summer,61,29,Venmo,Next Day Air,1,1,1,3.3,0.66,0.58,0.6,1,1,Mid Value,0.51,0.595,Highly Promo Dependent,Moderately Engaged,Discount Survivors
202,69,Male,Missouri,Yes,Blouse,Clothing,S,Beige,Fall,22,15,Bank Transfer,Free Shipping,1,1,1,4.3,0.86,0.3,0.2,1,1,Low Value,0.366,0.26,Highly Promo Dependent,Low Engagement,Discount Survivors
203,57,Male,Nebraska,Yes,Hat,Accessories,L,Magenta,Spring,38,33,Venmo,Express,1,1,1,2.7,0.54,0.66,0.2,1,1,Low Value,0.442,0.52,Highly Promo Dependent,Moderately Engaged,Discount Survivors
204,70,Male,Indiana,Yes,Scarf,Accessories,S,Yellow,Fall,38,18,Bank Transfer,Next Day Air,1,1,1,3.2,0.64,0.36,1,1,1,Low Value,0.522,0.37,Highly Promo Dependent,Low Engagement,Discount Survivors
205,24,Male,Arizona,Yes,Sneakers,Footwear,M,Yellow,Fall,100,35,Cash,Store Pickup,1,1,1,4,0.8,0.7,0.75,1,1,High Value,0.59,0.85,Highly Promo Dependent,Highly Engaged,Discount Survivors
206,67,Male,Hawaii,Yes,Shirt,Clothing,M,Silver,Winter,64,25,PayPal,Standard,1,1,1,3,0.6,0.5,1,1,1,Mid Value,0.56,0.57,Highly Promo Dependent,Moderately Engaged,Discount Survivors
207,24,Male,Wisconsin,Yes,T-shirt,Clothing,L,Silver,Summer,55,6,Venmo,Free Shipping,1,1,1,4.2,0.84,0.12,0.8,1,1,Mid Value,0.43,0.335,Highly Promo Dependent,Low Engagement,Discount Survivors
208,62,Male,Rhode Island,Yes,Gloves,Accessories,M,Silver,Summer,91,17,Bank Transfer,Express,1,1,1,2.9,0.58,0.34,0.75,1,1,High Value,0.46,0.625,Highly Promo Dependent,Low Engagement,Discount Survivors
209,57,Male,Wisconsin,Yes,Skirt,Clothing,M,Gold,Spring,38,17,Credit Card,Store Pickup,1,1,1,4.1,0.82,0.34,0.6,1,1,Low Value,0.454,0.36,Highly Promo Dependent,Low Engagement,Discount Survivors
210,55,Male,Minnesota,Yes,Sandals,Footwear,S,Olive,Winter,97,44,Cash,Store Pickup,1,1,1,3.2,0.64,0.88,0.35,1,1,High Value,0.548,0.925,Highly Promo Dependent,Highly Engaged,Discount Survivors
211,45,Male,Vermont,Yes,Jacket,Outerwear,L,Teal,Fall,22,6,PayPal,2-Day Shipping,1,1,1,3,0.6,0.12,0.8,1,1,Low Value,0.406,0.17,Highly Promo Dependent,Low Engagement,Discount Survivors
212,69,Male,South Dakota,Yes,Skirt,Clothing,L,Maroon,Fall,92,45,Debit Card,2-Day Shipping,1,1,1,4.2,0.84,0.9,0.8,1,1,High Value,0.664,0.91,Highly Promo Dependent,Highly Engaged,Discount Survivors
213,67,Male,Virginia,Yes,Handbag,Accessories,L,Blue,Fall,84,7,Debit Card,Express,1,1,1,4.2,0.84,0.14,0.2,1,1,High Value,0.316,0.49,Highly Promo Dependent,Low Engagement,Discount Survivors
214,30,Male,Nevada,Yes,Handbag,Accessories,L,Peach,Fall,93,11,Debit Card,Store Pickup,1,1,1,4.4,0.88,0.22,0.35,1,1,High Value,0.374,0.575,Highly Promo Dependent,Low Engagement,Discount Survivors
215,24,Male,Hawaii,Yes,Jacket,Outerwear,L,Blue,Summer,50,41,Cash,Next Day Air,1,1,1,4.2,0.84,0.82,0.35,1,1,Mid Value,0.55,0.66,Highly Promo Dependent,Highly Engaged,Discount Survivors
216,62,Male,New Jersey,Yes,Scarf,Accessories,S,Orange,Spring,64,24,PayPal,2-Day Shipping,1,1,1,2.8,0.56,0.48,0.75,1,1,Mid Value,0.5,0.56,Highly Promo Dependent,Moderately Engaged,Discount Survivors
217,43,Male,Massachusetts,Yes,Shorts,Clothing,L,Yellow,Spring,61,21,Venmo,Free Shipping,1,1,1,3.7,0.74,0.42,1,1,1,Mid Value,0.55,0.515,Highly Promo Dependent,Moderately Engaged,Discount Survivors
218,35,Male,Oklahoma,Yes,Sunglasses,Accessories,M,Purple,Winter,48,24,Bank Transfer,Next Day Air,1,1,1,3.5,0.7,0.48,0.2,1,1,Mid Value,0.404,0.48,Highly Promo Dependent,Moderately Engaged,Discount Survivors
219,28,Male,California,Yes,T-shirt,Clothing,S,Magenta,Spring,45,8,Credit Card,Store Pickup,1,1,1,2.9,0.58,0.16,0.4,1,1,Low Value,0.336,0.305,Highly Promo Dependent,Low Engagement,Discount Survivors
220,32,Male,Nevada,Yes,Belt,Accessories,M,Cyan,Spring,88,12,Cash,Free Shipping,1,1,1,3,0.6,0.24,0.8,1,1,High Value,0.442,0.56,Highly Promo Dependent,Low Engagement,Discount Survivors
221,39,Male,Arizona,Yes,Sneakers,Footwear,S,Indigo,Spring,57,48,Debit Card,Express,1,1,1,3.7,0.74,0.96,0.8,1,1,Mid Value,0.672,0.765,Highly Promo Dependent,Highly Engaged,Discount Survivors
222,28,Male,North Carolina,Yes,Hat,Accessories,XL,Magenta,Summer,68,6,Bank Transfer,Store Pickup,1,1,1,4.4,0.88,0.12,0.4,1,1,Mid Value,0.354,0.4,Highly Promo Dependent,Low Engagement,Discount Survivors
223,47,Male,New York,Yes,Gloves,Accessories,XL,Gray,Spring,94,14,PayPal,2-Day Shipping,1,1,1,4.5,0.9,0.28,0.8,1,1,High Value,0.484,0.61,Highly Promo Dependent,Low Engagement,Discount Survivors
224,20,Male,Wyoming,Yes,Pants,Clothing,M,Turquoise,Spring,41,34,PayPal,Free Shipping,1,1,1,4.8,0.96,0.68,0.2,1,1,Low Value,0.49,0.545,Highly Promo Dependent,Moderately Engaged,Discount Survivors
225,63,Male,South Dakota,Yes,Socks,Clothing,S,Beige,Summer,83,12,Cash,Free Shipping,1,1,1,2.9,0.58,0.24,0.35,1,1,High Value,0.35,0.535,Highly Promo Dependent,Low Engagement,Discount Survivors
226,25,Male,Arkansas,Yes,Jacket,Outerwear,M,Olive,Spring,22,11,Bank Transfer,Next Day Air,1,1,1,3.2,0.64,0.22,0.2,1,1,Low Value,0.32,0.22,Highly Promo Dependent,Low Engagement,Discount Survivors
227,29,Male,Texas,Yes,Shoes,Footwear,L,Violet,Spring,74,5,PayPal,Free Shipping,1,1,1,3.3,0.66,0.1,0.6,1,1,High Value,0.366,0.42,Highly Promo Dependent,Low Engagement,Discount Survivors
228,50,Male,Rhode Island,Yes,Jeans,Clothing,M,Turquoise,Winter,90,25,Venmo,Standard,1,1,1,4.2,0.84,0.5,0.8,1,1,High Value,0.544,0.7,Highly Promo Dependent,Moderately Engaged,Discount Survivors
229,18,Male,New Hampshire,Yes,Socks,Clothing,M,White,Spring,79,11,Credit Card,Store Pickup,1,1,1,2.9,0.58,0.22,0.2,1,1,High Value,0.314,0.505,Highly Promo Dependent,Low Engagement,Discount Survivors
230,70,Male,Ohio,Yes,Sandals,Footwear,S,Silver,Spring,28,27,PayPal,Next Day Air,1,1,1,4.6,0.92,0.54,0.35,1,1,Low Value,0.474,0.41,Highly Promo Dependent,Moderately Engaged,Discount Survivors
231,66,Male,Utah,Yes,Scarf,Accessories,L,Olive,Fall,88,43,Credit Card,Standard,1,1,1,4.1,0.82,0.86,0.2,1,1,High Value,0.53,0.87,Highly Promo Dependent,Highly Engaged,Discount Survivors
